Year,Quarter,Month,Product,Region,Sales_Amount
2024,Q2,Month-10,Smartphone,Japan,8999
2024,Q2,Month-10,Tablet,USA,23436
2024,Q2,Month-10,Tablet,UK,43963
2024,Q2,Month-10,Tablet,Germany,3096
2024,Q2,Month-10,Tablet,France,49201
2024,Q2,Month-10,Tablet,Japan,26279
2024,Q2,Month-10,Headphones,USA,44363
2024,Q2,Month-10,Headphones,UK,49709
2024,Q2,Month-10,Headphones,Germany,27201
2024,Q2,Month-10,Headphones,France,20715
2024,Q2,Month-10,Headphones,Japan,30309
2024,Q2,Month-10,Smartwatch,USA,16078
2024,Q2,Month-10,Smartwatch,UK,6105
2024,Q2,Month-10,Smartwatch,Germany,30312
2024,Q2,Month-10,Smartwatch,France,3839
2024,Q2,Month-10,Smartwatch,Japan,4384
2024,Q2,Month-11,Laptop,USA,44619
2024,Q2,Month-11,Laptop,UK,43821
2024,Q2,Month-11,Laptop,Germany,14493
2024,Q2,Month-11,Laptop,France,18069
2024,Q2,Month-11,Laptop,Japan,47907
2024,Q2,Month-11,Smartphone,USA,8531
2024,Q2,Month-11,Smartphone,UK,38051
2024,Q2,Month-11,Smartphone,Germany,8736
2024,Q2,Month-11,Smartphone,France,8710
2024,Q2,Month-11,Smartphone,Japan,2619
2024,Q2,Month-11,Tablet,USA,14975
2024,Q2,Month-11,Tablet,UK,46603
2024,Q2,Month-11,Tablet,Germany,24252
2024,Q2,Month-11,Tablet,France,16261
2024,Q2,Month-11,Tablet,Japan,2431
2024,Q2,Month-11,Headphones,USA,10067
2024,Q2,Month-11,Headphones,UK,38481
2024,Q2,Month-11,Headphones,Germany,28037
2024,Q2,Month-11,Headphones,France,10557
2024,Q2,Month-11,Headphones,Japan,10435
2024,Q2,Month-11,Smartwatch,USA,38766
2024,Q2,Month-11,Smartwatch,UK,1162
2024,Q2,Month-11,Smartwatch,Germany,35742
2024,Q2,Month-11,Smartwatch,France,20675
2024,Q2,Month-11,Smartwatch,Japan,9461
2024,Q2,Month-12,Laptop,USA,18015
2024,Q2,Month-12,Laptop,UK,33591
2024,Q2,Month-12,Laptop,Germany,29047
2024,Q2,Month-12,Laptop,France,35782
2024,Q2,Month-12,Laptop,Japan,10833
2024,Q2,Month-12,Smartphone,USA,8896
2024,Q2,Month-12,Smartphone,UK,33972
2024,Q2,Month-12,Smartphone,Germany,42800
2024,Q2,Month-12,Smartphone,France,31508
2024,Q2,Month-12,Smartphone,Japan,6347
2024,Q2,Month-12,Tablet,USA,31314
2024,Q2,Month-12,Tablet,UK,3643
2024,Q2,Month-12,Tablet,Germany,41785
2024,Q2,Month-12,Tablet,France,19681
2024,Q2,Month-12,Tablet,Japan,39328
2024,Q2,Month-12,Headphones,USA,16892
2024,Q2,Month-12,Headphones,UK,48299
2024,Q2,Month-12,Headphones,Germany,18073
2024,Q2,Month-12,Headphones,France,37768
2024,Q2,Month-12,Headphones,Japan,31682
2024,Q2,Month-12,Smartwatch,USA,33262
2024,Q2,Month-12,Smartwatch,UK,32358
2024,Q2,Month-12,Smartwatch,Germany,15289
2024,Q2,Month-12,Smartwatch,France,8927
2024,Q2,Month-12,Smartwatch,Japan,49330
2024,Q3,Month-1,Laptop,USA,2171
2024,Q3,Month-1,Laptop,UK,12918
2024,Q3,Month-1,Laptop,Germany,42903
2024,Q3,Month-1,Laptop,France,40110
2024,Q3,Month-1,Laptop,Japan,12929
2024,Q3,Month-1,Smartphone,USA,3539
2024,Q3,Month-1,Smartphone,UK,37727
2024,Q3,Month-1,Smartphone,Germany,46951
2024,Q3,Month-1,Smartphone,France,23669
2024,Q3,Month-1,Smartphone,Japan,6432
2024,Q3,Month-1,Tablet,USA,21644
2024,Q3,Month-1,Tablet,UK,19745
2024,Q3,Month-1,Tablet,Germany,29228
2024,Q3,Month-1,Tablet,France,35521
2024,Q3,Month-1,Tablet,Japan,32703
2024,Q3,Month-1,Headphones,USA,27928
2024,Q3,Month-1,Headphones,UK,19322
2024,Q3,Month-1,Headphones,Germany,23360
2024,Q3,Month-1,Headphones,France,30055
2024,Q3,Month-1,Headphones,Japan,43891
2024,Q3,Month-1,Smartwatch,USA,17376
2024,Q3,Month-1,Smartwatch,UK,7588
2024,Q3,Month-1,Smartwatch,Germany,26000
2024,Q3,Month-1,Smartwatch,France,7304
2024,Q3,Month-1,Smartwatch,Japan,8345
2024,Q3,Month-2,Laptop,USA,30300
2024,Q3,Month-2,Laptop,UK,25259
2024,Q3,Month-2,Laptop,Germany,26470
2024,Q3,Month-2,Laptop,France,24017
2024,Q3,Month-2,Laptop,Japan,16352
2024,Q3,Month-2,Smartphone,USA,34365
2024,Q3,Month-2,Smartphone,UK,20446
2024,Q3,Month-2,Smartphone,Germany,3336
2024,Q3,Month-2,Smartphone,France,10879
2024,Q3,Month-2,Smartphone,Japan,33316
2024,Q3,Month-2,Tablet,USA,34340
2024,Q3,Month-2,Tablet,UK,8521
2024,Q3,Month-2,Tablet,Germany,7171
2024,Q3,Month-2,Tablet,France,24481
2024,Q3,Month-2,Tablet,Japan,19474
2024,Q3,Month-2,Headphones,USA,47760
2024,Q3,Month-2,Headphones,UK,45629
2024,Q3,Month-2,Headphones,Germany,46232
2024,Q3,Month-2,Headphones,France,22008
2024,Q3,Month-2,Headphones,Japan,2633
2024,Q3,Month-2,Smartwatch,USA,13485
2024,Q3,Month-2,Smartwatch,UK,44617
2024,Q3,Month-2,Smartwatch,Germany,4648
2024,Q3,Month-2,Smartwatch,France,48945
2024,Q3,Month-2,Smartwatch,Japan,14140
2024,Q3,Month-3,Laptop,USA,18921
2024,Q3,Month-3,Laptop,UK,15357
2024,Q3,Month-3,Laptop,Germany,47136
2024,Q3,Month-3,Laptop,France,4137
2024,Q3,Month-3,Laptop,Japan,1097
2024,Q3,Month-3,Smartphone,USA,12407
2024,Q3,Month-3,Smartphone,UK,31575
2024,Q3,Month-3,Smartphone,Germany,13722
2024,Q3,Month-3,Smartphone,France,13924
2024,Q3,Month-3,Smartphone,Japan,4750
2024,Q3,Month-3,Tablet,USA,28733
2024,Q3,Month-3,Tablet,UK,9535
2024,Q3,Month-3,Tablet,Germany,25487
2024,Q3,Month-3,Tablet,France,31651
2024,Q3,Month-3,Tablet,Japan,5666
2024,Q3,Month-3,Headphones,USA,49777
2024,Q3,Month-3,Headphones,UK,17994
2024,Q3,Month-3,Headphones,Germany,2727
2024,Q3,Month-3,Headphones,France,35622
2024,Q3,Month-3,Headphones,Japan,11800
2024,Q3,Month-3,Smartwatch,USA,38823
2024,Q3,Month-3,Smartwatch,UK,44039
2024,Q3,Month-3,Smartwatch,Germany,19708
2024,Q3,Month-3,Smartwatch,France,13819
2024,Q3,Month-3,Smartwatch,Japan,10369
2024,Q3,Month-4,Laptop,USA,10283
2024,Q3,Month-4,Laptop,UK,31573
2024,Q3,Month-4,Laptop,Germany,14171
2024,Q3,Month-4,Laptop,France,31933
2024,Q3,Month-4,Laptop,Japan,6774
2024,Q3,Month-4,Smartphone,USA,7519
2024,Q3,Month-4,Smartphone,UK,11983
2024,Q3,Month-4,Smartphone,Germany,31932
2024,Q3,Month-4,Smartphone,France,31798
2024,Q3,Month-4,Smartphone,Japan,19133
2024,Q3,Month-4,Tablet,USA,15939
2024,Q3,Month-4,Tablet,UK,1781
2024,Q3,Month-4,Tablet,Germany,28624
2024,Q3,Month-4,Tablet,France,7823
2024,Q3,Month-4,Tablet,Japan,19489
2024,Q3,Month-4,Headphones,USA,40961
2024,Q3,Month-4,Headphones,UK,30118
2024,Q3,Month-4,Headphones,Germany,35881
2024,Q3,Month-4,Headphones,France,17280
2024,Q3,Month-4,Headphones,Japan,23263
2024,Q3,Month-4,Smartwatch,USA,14565
2024,Q3,Month-4,Smartwatch,UK,21354
2024,Q3,Month-4,Smartwatch,Germany,43951
2024,Q3,Month-4,Smartwatch,France,26643
2024,Q3,Month-4,Smartwatch,Japan,24648
2024,Q3,Month-5,Laptop,USA,42971
2024,Q3,Month-5,Laptop,UK,19658
2024,Q3,Month-5,Laptop,Germany,22253
2024,Q3,Month-5,Laptop,France,49563
2024,Q3,Month-5,Laptop,Japan,27390
2024,Q3,Month-5,Smartphone,USA,24128
2024,Q3,Month-5,Smartphone,UK,14489
2024,Q3,Month-5,Smartphone,Germany,39314
2024,Q3,Month-5,Smartphone,France,33658
2024,Q3,Month-5,Smartphone,Japan,7852
2024,Q3,Month-5,Tablet,USA,30450
2024,Q3,Month-5,Tablet,UK,3551
2024,Q3,Month-5,Tablet,Germany,7411
2024,Q3,Month-5,Tablet,France,34243
2024,Q3,Month-5,Tablet,Japan,22800
2024,Q3,Month-5,Headphones,USA,11403
2024,Q3,Month-5,Headphones,UK,8239
2024,Q3,Month-5,Headphones,Germany,7710
2024,Q3,Month-5,Headphones,France,22384
2024,Q3,Month-5,Headphones,Japan,22038
2024,Q3,Month-5,Smartwatch,USA,41846
2024,Q3,Month-5,Smartwatch,UK,23447
2024,Q3,Month-5,Smartwatch,Germany,3285
2024,Q3,Month-5,Smartwatch,France,38991
2024,Q3,Month-5,Smartwatch,Japan,14521
2024,Q3,Month-6,Laptop,USA,48657
2024,Q3,Month-6,Laptop,UK,7971
2024,Q3,Month-6,Laptop,Germany,30139
2024,Q3,Month-6,Laptop,France,20909
2024,Q3,Month-6,Laptop,Japan,12531
2024,Q3,Month-6,Smartphone,USA,15721
2024,Q3,Month-6,Smartphone,UK,20206
2024,Q3,Month-6,Smartphone,Germany,38711
2024,Q3,Month-6,Smartphone,France,7530
2024,Q3,Month-6,Smartphone,Japan,12116
2024,Q3,Month-6,Tablet,USA,1258
2024,Q3,Month-6,Tablet,UK,1282
2024,Q3,Month-6,Tablet,Germany,14937
2024,Q3,Month-6,Tablet,France,2898
2024,Q3,Month-6,Tablet,Japan,5135
2024,Q3,Month-6,Headphones,USA,7629
2024,Q3,Month-6,Headphones,UK,44936
2024,Q3,Month-6,Headphones,Germany,20584
2024,Q3,Month-6,Headphones,France,24551
2024,Q3,Month-6,Headphones,Japan,34380
2024,Q3,Month-6,Smartwatch,USA,47971
2024,Q3,Month-6,Smartwatch,UK,18071
2024,Q3,Month-6,Smartwatch,Germany,21074
2024,Q3,Month-6,Smartwatch,France,26188
2024,Q3,Month-6,Smartwatch,Japan,3307
2024,Q3,Month-7,Laptop,USA,40901
2024,Q3,Month-7,Laptop,UK,12205
2024,Q3,Month-7,Laptop,Germany,6906
2024,Q3,Month-7,Laptop,France,3591
2024,Q3,Month-7,Laptop,Japan,16149
2024,Q3,Month-7,Smartphone,USA,45918
2024,Q3,Month-7,Smartphone,UK,40951
2024,Q3,Month-7,Smartphone,Germany,26150
2024,Q3,Month-7,Smartphone,France,32852
2024,Q3,Month-7,Smartphone,Japan,43870
2024,Q3,Month-7,Tablet,USA,2283
2024,Q3,Month-7,Tablet,UK,34691
2024,Q3,Month-7,Tablet,Germany,2125
2024,Q3,Month-7,Tablet,France,2529
2024,Q3,Month-7,Tablet,Japan,27170
2024,Q3,Month-7,Headphones,USA,9438
2024,Q3,Month-7,Headphones,UK,21095
2024,Q3,Month-7,Headphones,Germany,17154
2024,Q3,Month-7,Headphones,France,9004
2024,Q3,Month-7,Headphones,Japan,10752
2024,Q3,Month-7,Smartwatch,USA,44360
2024,Q3,Month-7,Smartwatch,UK,27819
2024,Q3,Month-7,Smartwatch,Germany,37632
2024,Q3,Month-7,Smartwatch,France,27515
2024,Q3,Month-7,Smartwatch,Japan,25217
2024,Q3,Month-8,Laptop,USA,24172
2024,Q3,Month-8,Laptop,UK,33994
2024,Q3,Month-8,Laptop,Germany,16036
2024,Q3,Month-8,Laptop,France,12739
2024,Q3,Month-8,Laptop,Japan,33220
2024,Q3,Month-8,Smartphone,USA,10587
2024,Q3,Month-8,Smartphone,UK,45517
2024,Q3,Month-8,Smartphone,Germany,31129
2024,Q3,Month-8,Smartphone,France,1645
2024,Q3,Month-8,Smartphone,Japan,31930
2024,Q3,Month-8,Tablet,USA,17299
2024,Q3,Month-8,Tablet,UK,31090
2024,Q3,Month-8,Tablet,Germany,22953
2024,Q3,Month-8,Tablet,France,47443
2024,Q3,Month-8,Tablet,Japan,27475
2024,Q3,Month-8,Headphones,USA,19888
2024,Q3,Month-8,Headphones,UK,44732
2024,Q3,Month-8,Headphones,Germany,17087
2024,Q3,Month-8,Headphones,France,47305
2024,Q3,Month-8,Headphones,Japan,47037
2024,Q3,Month-8,Smartwatch,USA,10346
2024,Q3,Month-8,Smartwatch,UK,1587
2024,Q3,Month-8,Smartwatch,Germany,13763
2024,Q3,Month-8,Smartwatch,France,42945
2024,Q3,Month-8,Smartwatch,Japan,5079
2024,Q3,Month-9,Laptop,USA,37116
2024,Q3,Month-9,Laptop,UK,21215
2024,Q3,Month-9,Laptop,Germany,26817
2024,Q3,Month-9,Laptop,France,25765
2024,Q3,Month-9,Laptop,Japan,31112
2024,Q3,Month-9,Smartphone,USA,26556
2024,Q3,Month-9,Smartphone,UK,19099
2024,Q3,Month-9,Smartphone,Germany,44553
2024,Q3,Month-9,Smartphone,France,46096
2024,Q3,Month-9,Smartphone,Japan,7450
2024,Q3,Month-9,Tablet,USA,14230
2024,Q3,Month-9,Tablet,UK,30009
2024,Q3,Month-9,Tablet,Germany,6433
2024,Q3,Month-9,Tablet,France,34866
2024,Q3,Month-9,Tablet,Japan,40864
2024,Q3,Month-9,Headphones,USA,19710
2024,Q3,Month-9,Headphones,UK,12439
2024,Q3,Month-9,Headphones,Germany,42855
2024,Q3,Month-9,Headphones,France,17021
2024,Q3,Month-9,Headphones,Japan,7416
2024,Q3,Month-9,Smartwatch,USA,7980
2024,Q3,Month-9,Smartwatch,UK,19058
2024,Q3,Month-9,Smartwatch,Germany,12101
2024,Q3,Month-9,Smartwatch,France,41718
2024,Q3,Month-9,Smartwatch,Japan,33602
2024,Q3,Month-10,Laptop,USA,10122
2024,Q3,Month-10,Laptop,UK,13576
2024,Q3,Month-10,Laptop,Germany,28516
2024,Q3,Month-10,Laptop,France,23433
2024,Q3,Month-10,Laptop,Japan,2089
2024,Q3,Month-10,Smartphone,USA,38346
2024,Q3,Month-10,Smartphone,UK,10127
2024,Q3,Month-10,Smartphone,Germany,11487
2024,Q3,Month-10,Smartphone,France,1155
2024,Q3,Month-10,Smartphone,Japan,2958
2024,Q3,Month-10,Tablet,USA,11693
2024,Q3,Month-10,Tablet,UK,40112
2024,Q3,Month-10,Tablet,Germany,39547
2024,Q3,Month-10,Tablet,France,29795
2024,Q3,Month-10,Tablet,Japan,22447
2024,Q3,Month-10,Headphones,USA,37598
2024,Q3,Month-10,Headphones,UK,42814
2024,Q3,Month-10,Headphones,Germany,26215
2024,Q3,Month-10,Headphones,France,10794
2024,Q3,Month-10,Headphones,Japan,34209
2024,Q3,Month-10,Smartwatch,USA,23424
2024,Q3,Month-10,Smartwatch,UK,48246
2024,Q3,Month-10,Smartwatch,Germany,38396
2024,Q3,Month-10,Smartwatch,France,7370
2024,Q3,Month-10,Smartwatch,Japan,10528
2024,Q3,Month-11,Laptop,USA,29276
2024,Q3,Month-11,Laptop,UK,45333
2024,Q3,Month-11,Laptop,Germany,9179
2024,Q3,Month-11,Laptop,France,49781
2024,Q3,Month-11,Laptop,Japan,17843
2024,Q3,Month-11,Smartphone,USA,24952
2024,Q3,Month-11,Smartphone,UK,34160
2024,Q3,Month-11,Smartphone,Germany,45898
2024,Q3,Month-11,Smartphone,France,30516
2024,Q3,Month-11,Smartphone,Japan,11449
2024,Q3,Month-11,Tablet,USA,22125
2024,Q3,Month-11,Tablet,UK,8418
2024,Q3,Month-11,Tablet,Germany,23746
2024,Q3,Month-11,Tablet,France,3454
2024,Q3,Month-11,Tablet,Japan,18761
2024,Q3,Month-11,Headphones,USA,16223
2024,Q3,Month-11,Headphones,UK,7701
2024,Q3,Month-11,Headphones,Germany,3597
2024,Q3,Month-11,Headphones,France,1141
2024,Q3,Month-11,Headphones,Japan,3659
2024,Q3,Month-11,Smartwatch,USA,21980
2024,Q3,Month-11,Smartwatch,UK,10031
2024,Q3,Month-11,Smartwatch,Germany,16037
2024,Q3,Month-11,Smartwatch,France,47738
2024,Q3,Month-11,Smartwatch,Japan,39429
2024,Q3,Month-12,Laptop,USA,7142
2024,Q3,Month-12,Laptop,UK,13109
2024,Q3,Month-12,Laptop,Germany,23010
2024,Q3,Month-12,Laptop,France,9787
2024,Q3,Month-12,Laptop,Japan,43864
2024,Q3,Month-12,Smartphone,USA,9472
2024,Q3,Month-12,Smartphone,UK,24383
2024,Q3,Month-12,Smartphone,Germany,5249
2024,Q3,Month-12,Smartphone,France,48717
2024,Q3,Month-12,Smartphone,Japan,35518
2024,Q3,Month-12,Tablet,USA,19351
2024,Q3,Month-12,Tablet,UK,5088
2024,Q3,Month-12,Tablet,Germany,16282
2024,Q3,Month-12,Tablet,France,20330
2024,Q3,Month-12,Tablet,Japan,43409
2024,Q3,Month-12,Headphones,USA,22778
2024,Q3,Month-12,Headphones,UK,25264
2024,Q3,Month-12,Headphones,Germany,6075
2024,Q3,Month-12,Headphones,France,11412
2024,Q3,Month-12,Headphones,Japan,49454
2024,Q3,Month-12,Smartwatch,USA,29365
2024,Q3,Month-12,Smartwatch,UK,8230
2024,Q3,Month-12,Smartwatch,Germany,49200
2024,Q3,Month-12,Smartwatch,France,12002
2024,Q3,Month-12,Smartwatch,Japan,14947
2024,Q4,Month-1,Laptop,USA,14686
2024,Q4,Month-1,Laptop,UK,30304
2024,Q4,Month-1,Laptop,Germany,14074
2024,Q4,Month-1,Laptop,France,5493
2024,Q4,Month-1,Laptop,Japan,35228
2024,Q4,Month-1,Smartphone,USA,15140
2024,Q4,Month-1,Smartphone,UK,32655
2024,Q4,Month-1,Smartphone,Germany,44472
2024,Q4,Month-1,Smartphone,France,7816
2024,Q4,Month-1,Smartphone,Japan,12639
2024,Q4,Month-1,Tablet,USA,48192
2024,Q4,Month-1,Tablet,UK,47733
2024,Q4,Month-1,Tablet,Germany,30492
2024,Q4,Month-1,Tablet,France,12240
2024,Q4,Month-1,Tablet,Japan,33698
2024,Q4,Month-1,Headphones,USA,27957
2024,Q4,Month-1,Headphones,UK,33808
2024,Q4,Month-1,Headphones,Germany,6827
2024,Q4,Month-1,Headphones,France,33762
2024,Q4,Month-1,Headphones,Japan,9259
2024,Q4,Month-1,Smartwatch,USA,15849
2024,Q4,Month-1,Smartwatch,UK,17232
2024,Q4,Month-1,Smartwatch,Germany,41572
2024,Q4,Month-1,Smartwatch,France,25173
2024,Q4,Month-1,Smartwatch,Japan,6374
2024,Q4,Month-2,Laptop,USA,22174
2024,Q4,Month-2,Laptop,UK,24567
2024,Q4,Month-2,Laptop,Germany,36292
2024,Q4,Month-2,Laptop,France,10277
2024,Q4,Month-2,Laptop,Japan,32600
2024,Q4,Month-2,Smartphone,USA,10885
2024,Q4,Month-2,Smartphone,UK,1778
2024,Q4,Month-2,Smartphone,Germany,30165
2024,Q4,Month-2,Smartphone,France,2492
2024,Q4,Month-2,Smartphone,Japan,31462
2024,Q4,Month-2,Tablet,USA,14615
2024,Q4,Month-2,Tablet,UK,45900
2024,Q4,Month-2,Tablet,Germany,43946
2024,Q4,Month-2,Tablet,France,8851
2024,Q4,Month-2,Tablet,Japan,17288
2024,Q4,Month-2,Headphones,USA,8156
2024,Q4,Month-2,Headphones,UK,3044
2024,Q4,Month-2,Headphones,Germany,8368
2024,Q4,Month-2,Headphones,France,20900
2024,Q4,Month-2,Headphones,Japan,31600
2024,Q4,Month-2,Smartwatch,USA,47403
2024,Q4,Month-2,Smartwatch,UK,26634
2024,Q4,Month-2,Smartwatch,Germany,10168
2024,Q4,Month-2,Smartwatch,France,21961
2024,Q4,Month-2,Smartwatch,Japan,45096
2024,Q4,Month-3,Laptop,USA,47087
2024,Q4,Month-3,Laptop,UK,24852
2024,Q4,Month-3,Laptop,Germany,34110
2024,Q4,Month-3,Laptop,France,33174
2024,Q4,Month-3,Laptop,Japan,35215
2024,Q4,Month-3,Smartphone,USA,27955
2024,Q4,Month-3,Smartphone,UK,7581
2024,Q4,Month-3,Smartphone,Germany,45619
2024,Q4,Month-3,Smartphone,France,7317
2024,Q4,Month-3,Smartphone,Japan,43856
2024,Q4,Month-3,Tablet,USA,46714
2024,Q4,Month-3,Tablet,UK,27649
2024,Q4,Month-3,Tablet,Germany,24132
2024,Q4,Month-3,Tablet,France,17789
2024,Q4,Month-3,Tablet,Japan,15567
2024,Q4,Month-3,Headphones,USA,15868
2024,Q4,Month-3,Headphones,UK,25370
2024,Q4,Month-3,Headphones,Germany,43533
2024,Q4,Month-3,Headphones,France,31483
2024,Q4,Month-3,Headphones,Japan,13466
2024,Q4,Month-3,Smartwatch,USA,29803
2024,Q4,Month-3,Smartwatch,UK,19230
2024,Q4,Month-3,Smartwatch,Germany,18862
2024,Q4,Month-3,Smartwatch,France,44355
2024,Q4,Month-3,Smartwatch,Japan,32259
2024,Q4,Month-4,Laptop,USA,34539
2024,Q4,Month-4,Laptop,UK,22909
2024,Q4,Month-4,Laptop,Germany,31795
2024,Q4,Month-4,Laptop,France,9770
2024,Q4,Month-4,Laptop,Japan,12093
2024,Q4,Month-4,Smartphone,USA,47571
2024,Q4,Month-4,Smartphone,UK,1193
2024,Q4,Month-4,Smartphone,Germany,35775
2024,Q4,Month-4,Smartphone,France,18569
2024,Q4,Month-4,Smartphone,Japan,12190
2024,Q4,Month-4,Tablet,USA,43752
2024,Q4,Month-4,Tablet,UK,33327
2024,Q4,Month-4,Tablet,Germany,43070
2024,Q4,Month-4,Tablet,France,21389
2024,Q4,Month-4,Tablet,Japan,41197
2024,Q4,Month-4,Headphones,USA,3261
2024,Q4,Month-4,Headphones,UK,29369
2024,Q4,Month-4,Headphones,Germany,27512
2024,Q4,Month-4,Headphones,France,7716
2024,Q4,Month-4,Headphones,Japan,22259
2024,Q4,Month-4,Smartwatch,USA,29933
2024,Q4,Month-4,Smartwatch,UK,42689
2024,Q4,Month-4,Smartwatch,Germany,5378
2024,Q4,Month-4,Smartwatch,France,41583
2024,Q4,Month-4,Smartwatch,Japan,47546
2024,Q4,Month-5,Laptop,USA,20835
2024,Q4,Month-5,Laptop,UK,30033
2024,Q4,Month-5,Laptop,Germany,25000
2024,Q4,Month-5,Laptop,France,46496
2024,Q4,Month-5,Laptop,Japan,11332
2024,Q4,Month-5,Smartphone,USA,43604
2024,Q4,Month-5,Smartphone,UK,3800
2024,Q4,Month-5,Smartphone,Germany,30538
2024,Q4,Month-5,Smartphone,France,31119
2024,Q4,Month-5,Smartphone,Japan,9333
2024,Q4,Month-5,Tablet,USA,6410
2024,Q4,Month-5,Tablet,UK,18839
2024,Q4,Month-5,Tablet,Germany,31519
2024,Q4,Month-5,Tablet,France,6808
2024,Q4,Month-5,Tablet,Japan,7796
2024,Q4,Month-5,Headphones,USA,22180
2024,Q4,Month-5,Headphones,UK,44056
2024,Q4,Month-5,Headphones,Germany,18709
2024,Q4,Month-5,Headphones,France,18543
2024,Q4,Month-5,Headphones,Japan,38418
2024,Q4,Month-5,Smartwatch,USA,30075
2024,Q4,Month-5,Smartwatch,UK,38755
2024,Q4,Month-5,Smartwatch,Germany,48968
2024,Q4,Month-5,Smartwatch,France,38465
2024,Q4,Month-5,Smartwatch,Japan,31502
2024,Q4,Month-6,Laptop,USA,17724
2024,Q4,Month-6,Laptop,UK,4828
2024,Q4,Month-6,Laptop,Germany,18087
2024,Q4,Month-6,Laptop,France,13605
2024,Q4,Month-6,Laptop,Japan,32337
2024,Q4,Month-6,Smartphone,USA,6482
2024,Q4,Month-6,Smartphone,UK,28005
2024,Q4,Month-6,Smartphone,Germany,23760
2024,Q4,Month-6,Smartphone,France,6463
2024,Q4,Month-6,Smartphone,Japan,47628
2024,Q4,Month-6,Tablet,USA,5912
2024,Q4,Month-6,Tablet,UK,5648
2024,Q4,Month-6,Tablet,Germany,34623
2024,Q4,Month-6,Tablet,France,36634
2024,Q4,Month-6,Tablet,Japan,45602
2024,Q4,Month-6,Headphones,USA,4112
2024,Q4,Month-6,Headphones,UK,23054
2024,Q4,Month-6,Headphones,Germany,5492
2024,Q4,Month-6,Headphones,France,23207
2024,Q4,Month-6,Headphones,Japan,16114
2024,Q4,Month-6,Smartwatch,USA,35285
2024,Q4,Month-6,Smartwatch,UK,17018
2024,Q4,Month-6,Smartwatch,Germany,22386
2024,Q4,Month-6,Smartwatch,France,18740
2024,Q4,Month-6,Smartwatch,Japan,45199
2024,Q4,Month-7,Laptop,USA,9210
2024,Q4,Month-7,Laptop,UK,45363
2024,Q4,Month-7,Laptop,Germany,46639
2024,Q4,Month-7,Laptop,France,13743
2024,Q4,Month-7,Laptop,Japan,43092
2024,Q4,Month-7,Smartphone,USA,45299
2024,Q4,Month-7,Smartphone,UK,7588
2024,Q4,Month-7,Smartphone,Germany,4311
2024,Q4,Month-7,Smartphone,France,23432
2024,Q4,Month-7,Smartphone,Japan,34755
2024,Q4,Month-7,Tablet,USA,4321
2024,Q4,Month-7,Tablet,UK,16812
2024,Q4,Month-7,Tablet,Germany,38383
2024,Q4,Month-7,Tablet,France,49280
2024,Q4,Month-7,Tablet,Japan,14146
2024,Q4,Month-7,Headphones,USA,14654
2024,Q4,Month-7,Headphones,UK,36820
2024,Q4,Month-7,Headphones,Germany,1726
2024,Q4,Month-7,Headphones,France,4760
2024,Q4,Month-7,Headphones,Japan,23190
2024,Q4,Month-7,Smartwatch,USA,2875
2024,Q4,Month-7,Smartwatch,UK,24377
2024,Q4,Month-7,Smartwatch,Germany,47737
2024,Q4,Month-7,Smartwatch,France,5033
2024,Q4,Month-7,Smartwatch,Japan,39211
2024,Q4,Month-8,Laptop,USA,18373
2024,Q4,Month-8,Laptop,UK,4744
2024,Q4,Month-8,Laptop,Germany,25995
2024,Q4,Month-8,Laptop,France,17977
2024,Q4,Month-8,Laptop,Japan,33402
2024,Q4,Month-8,Smartphone,USA,35542
2024,Q4,Month-8,Smartphone,UK,11651
2024,Q4,Month-8,Smartphone,Germany,34703
2024,Q4,Month-8,Smartphone,France,14395
2024,Q4,Month-8,Smartphone,Japan,30808
2024,Q4,Month-8,Tablet,USA,37576
2024,Q4,Month-8,Tablet,UK,17715
2024,Q4,Month-8,Tablet,Germany,45409
2024,Q4,Month-8,Tablet,France,25306
2024,Q4,Month-8,Tablet,Japan,20086
2024,Q4,Month-8,Headphones,USA,15376
2024,Q4,Month-8,Headphones,UK,6889
2024,Q4,Month-8,Headphones,Germany,38822
2024,Q4,Month-8,Headphones,France,37636
2024,Q4,Month-8,Headphones,Japan,21584
2024,Q4,Month-8,Smartwatch,USA,35610
2024,Q4,Month-8,Smartwatch,UK,11058
2024,Q4,Month-8,Smartwatch,Germany,10101
2024,Q4,Month-8,Smartwatch,France,13497
2024,Q4,Month-8,Smartwatch,Japan,5658
2024,Q4,Month-9,Laptop,USA,12381
2024,Q4,Month-9,Laptop,UK,41312
2024,Q4,Month-9,Laptop,Germany,41486
2024,Q4,Month-9,Laptop,France,47619
2024,Q4,Month-9,Laptop,Japan,18154
2024,Q4,Month-9,Smartphone,USA,20539
2024,Q4,Month-9,Smartphone,UK,12777
2024,Q4,Month-9,Smartphone,Germany,35396
2024,Q4,Month-9,Smartphone,France,31373
2024,Q4,Month-9,Smartphone,Japan,34154
2024,Q4,Month-9,Tablet,USA,7031
2024,Q4,Month-9,Tablet,UK,28997
2024,Q4,Month-9,Tablet,Germany,7439
2024,Q4,Month-9,Tablet,France,23785
2024,Q4,Month-9,Tablet,Japan,14392
2024,Q4,Month-9,Headphones,USA,29669
2024,Q4,Month-9,Headphones,UK,29939
2024,Q4,Month-9,Headphones,Germany,3282
2024,Q4,Month-9,Headphones,France,35624
2024,Q4,Month-9,Headphones,Japan,49438
2024,Q4,Month-9,Smartwatch,USA,25364
